Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,csv_injection,sql_injection,Encrypted_RAM
Asus,3.5370627843662805,4,512,11.149797332720343,3.2272554459046288,17205.205679219198,False,False,gAAAAABn_qg3oi53W-di3nKjG91MVjWusgc0XRL5TzazpXI-pdSU6dMKtuVzt7Js4srrm2LeXW1VyF6NCrMbF2GGxMiV0wtBeQ==
Asus,1.700287115961688,8,1000,12.028605060263256,3.063131548958406,31593.98311026264,False,False,gAAAAABn_qg30s613eoNZCxWrlFag-EJTtIuAdjtu2xMEssId5ne1xfhtXenv16X_uBdzA0wF9IXQ72HotJ4n8qeYZyPjkze7w==
Lenovo,3.737041640151319,8,1000,13.721473999537004,2.9084896669362266,31622.75570204865,False,False,gAAAAABn_qg3tbEqW4TTyN7dQVsIOhovvWWU9GhG5KpIbrV-PxWQOMne3cH0ewcjVWH4OFTs1NIQEGJBjAJw3JO7HhCQOsSeyw==
HP,2.8689809403843407,32,256,13.729234656817209,4.192638869966623,11079.296980713389,False,False,gAAAAABn_qg37BrSnBliTTKaFb2l6Z2z-pEjSJ_Rh3AYjeoULBmGuSkRk8LgBhEMi2ZITtcmiVj6D928N3hNMzc2rVWYGWHrvw==
Acer,3.5432444249062343,4,256,15.114203257601863,4.102176563852791,9415.264080027056,False,False,gAAAAABn_qg3Wz137VwzcNURdFHAB3Svy8bnO7DAD0BwEb3Vr6HyIwGdNtDFVTComWOeNGBuvMuKCK99yYaDqAl0K0dwaasS_Q==
Acer,2.6307957112957503,8,1000,16.46127820920654,3.767060272942735,31809.77744768992,False,False,gAAAAABn_qg3clW3DUffo7nUW_RsxhqM8q8EASHFNQiZZxetPvGfDHSKT2uznd4rmAjEcC6UmZz67IJNrTWydE4gsY154rO9pA==
Lenovo,3.108944237991312,8,256,14.834192953489524,4.815994439880116,9899.157798256469,False,False,gAAAAABn_qg3NbDYd7bp-euCYadRGcvIOeU6RNnfMRUHkEMLi3WA3QeVN4u1r2g30GbC7ViJJ_Vf3VvxMzBZp6jNsq1C5HN21Q==
Asus,2.816006652340283,8,256,16.721210587109052,3.0495631525425635,9795.021054850456,False,False,gAAAAABn_qg3jrCmhve2cvY_vz1vwWh_eAXQSMA8mjq8r_nxEMyqgvvcVRh5-UbrmxBykVdUTb_LLvhE6XGJjgep-JyWoCaeNA==
Dell,3.3289738043883297,32,256,16.289693839267986,2.7314058131305385,10900.502074698152,False,False,gAAAAABn_qg3clEBH3jw9tRAzkenDDO_WOiUFHyQXaDfyjl596JEozVBYBBNSvAGpo6j-n3IARZlbIi8xeFfxRE8iQWkAkNuDg==
Asus,1.704074955076474,32,1000,14.50699877318474,3.967709939295199,32857.12065525129,False,False,gAAAAABn_qg3HjuQkaZNvpRcpGk_O8Sw7MjLQqnf-w33qmOMwEApkMd13jSApCaNFHQJosUdWnFSppt5rTnigNMjabcJkbY0Ng==
Lenovo,1.6508802099764095,16,256,16.002751705512964,2.5964421828122086,9788.823673511592,False,False,gAAAAABn_qg3khVuT6qJrOByX4i7b-nUzWNo7jgkrC1TawyzhWydFuVNCqNpajhYZAW1BkgKPOcQI2j7JDuduNAauGYax7qaGw==
Acer,2.117758085025366,4,1000,14.855465661941803,2.945031521550274,31343.017188686004,False,False,gAAAAABn_qg3KeLAv61BISBz6KK8WBrv6AMGT3Y9nb1UexM3xbtE_5ijgwmMIyvBKiE13Mq_koaJSlTGUZGrHX-tnclBr51bKw==
Asus,1.8988617002829709,16,256,11.471346985542365,2.6738073202246544,9619.819786074037,False,False,gAAAAABn_qg3gxUHSM9NxjWrkp2iRm21gU7tbzBbbbofMMEnn4dfOqLWZqkyR6KdcQukeuilIE3n-xrdaCGDyGfCAZreTOTuYg==
Acer,3.679458916480504,8,512,15.44338833955706,2.207460703155504,17397.54904187063,False,False,gAAAAABn_qg39zms1UT1-voPLze7AE7RoZrjlqw765jSQQ6tCRTILUWac-AdnMLc8EINpb_t8m9RllmOCL0_hYZXZ3s93Ayu9g==
Dell,2.0480349683951107,32,256,11.569450647604077,4.48249622490702,10350.814525506354,False,False,gAAAAABn_qg3E5WOy2goc1JUdxjxqG_1gIP3Jagg0kop-ry_CBJlvaA_K855YuAv3vF0_s80PVAx-PtxcXudXJ1DpDgB5sXKqw==
Acer,3.939663139547828,32,256,14.564496683418277,2.763621628764984,10638.50244334717,False,False,gAAAAABn_qg3Bmk7AVzsfdE461WLzXCsMfepJC3MpLo7TdWP56Coke4QujBFuq1XJovQt_nTnG5Swb0AhdQ6NKR6XuCsYcKg9g==
Acer,2.342239479427767,16,1000,15.215841235149371,3.419082510029062,31985.34781522652,False,False,gAAAAABn_qg3aUeUpdWmNP-9S3JYhq8z5_CN1fOHAQ4J3S5AmVZoOG5m7u7DCDRHf9aHyJhKavnSgSWwvuNfM2OwWOR4rukAjw==
HP,1.9552947892217485,32,1000,11.399165649265132,2.129945819762936,32500.15629105084,False,False,gAAAAABn_qg3o6P9-GErRY1KRXn98awrnsWQ4iAgsVXUZ38_Fz3OND-MTFbmhMC4ydEUy0N6B-jvIXPIVIpTgAEh0PlcDdag1g==
HP,3.4742462678561976,8,256,12.38476792355919,4.0980183987579295,9494.43894222929,False,False,gAAAAABn_qg3hrFq5mQmKFYZlXpx5BYojfrCgLj2QhICabf22P2-qEu0FzQ3vD2kxo4miip2_LZNPWoPrRhPzIWQVukaBzb5dg==
HP,3.14676943875219,32,512,16.4940333935699,2.9916830069188727,18033.226295151348,False,False,gAAAAABn_qg3NRGWc2bsPVVVgydWGNThjT2KUEArEwgiKFEoJAg1RWu15ef9W3pLA15zCN3_MLsmIjKgrt7ph8AxaVg4lZ6xdw==
Acer,2.745489291132848,16,256,14.69788695339738,4.23421018348763,9848.92119756115,False,False,gAAAAABn_qg3BYvivBOPzxNBFS3sAQE_TYygqRaBbm6Kbf3qefpsfTYKU-K0x3EO-7814VpAcUmwjZwOJMkShQ-2BTuC4fsx3Q==
Lenovo,2.8884088773440784,8,256,12.47771611286319,3.2372091814035984,9048.60910679841,False,False,gAAAAABn_qg3pJB1NH6TIj3ZpmjCxJph8LNgdF8QwIwYRlQuFcpqtxd3E0s-Y2diyWcYXDN-omE0uNmO1z3f_qgW-9LIasDEWQ==
Acer,3.29800444568066,16,512,15.14407862688804,2.587266819216874,17515.91518148312,False,False,gAAAAABn_qg3Sth0CIx5pXYotIYF2GQJHejDaDEpDBXBOhceGTlrscacISUcmcb_vPrSlWRYuaCunkSaIv1fZdozPk5dcFTAvA==
Lenovo,2.071136853328247,32,1000,14.580658519770138,3.539525246846108,32871.26550348876,False,False,gAAAAABn_qg3-vFO0c8yIWbVwAj1MH3Jg697O8qOTS094sNHMKeYFsen6sd80vrH8wyIVpkJ0gmN1DxLdJYtWXiQRuobc4qqkw==
Lenovo,3.990834790141855,16,256,14.00945419950769,2.3915136789123195,10192.670247531909,False,False,gAAAAABn_qg3NJmwGt7R74r9iVTqT3Rj6Xbkw2tgASFTYS4oBfL4cUGt8g1fLIc_qrHjFN6NFEkHAXFCnvWB51MJxzp8T13Aog==
HP,3.936982905366958,16,1000,16.857121849928504,3.3216174796189843,32525.79468505247,False,False,gAAAAABn_qg3dkPeEqvd7Aq1yTzNlNIp1G8_tBqWsvBwk01bINo8IrEEcz5j0h2kx3dtG5f2uUrpPBXhpeUXEGZCB1uK6qqRew==
Asus,3.1258142158673423,4,1000,15.100722664445051,2.95191643226146,31661.60491503453,False,False,gAAAAABn_qg3MMDsfp49QVjMDSYE3j5Q1F9WqzH4Q0SYS05QG2mZlRuaTliZLydK4cgG6VD2X_fn_Cb1g7laEWSgtYl9Y7ycIw==
Dell,1.9988561273228629,32,512,13.252646658007476,4.7358787525989,17853.61070804924,False,False,gAAAAABn_qg39tMU5G_4sLfm7svVBbkqsFiRlzJr7KLYrBudrAlvchlVJj915GfZ8zYR_yqyvybig7rAkvfIH99tNdkJVMk34w==
HP,3.2005706060782284,32,512,15.800440592461207,2.18278616516216,18590.4167423866,False,False,gAAAAABn_qg34QZ2LI8noOhStYpCCXBWcE2JyChQri5AW28idfclDBCvipD-rSXPcjoPxqFe8Lttd0Tn-EaJHLNs90vYSp8aJw==
HP,1.6804960224479395,16,1000,16.307499757527125,4.082052242317226,31702.148404315936,False,False,gAAAAABn_qg3bIHmnS7lG2jHnPjHqhukGME1JZYQ_9qxV3s3gDaHWJ-q1SyFWqy_mxEORXzulRTlBGZaRz-_9SvNA6QjkvZtFA==
Asus,1.5766312555145152,4,256,11.751323357100988,2.548253497962308,9123.785347356164,False,False,gAAAAABn_qg3jRUGAjOGF6XZlPCuIp7UJVlg4KelhoFD1AVyhFygRhVnhVqVCf-DCrotonaKfkCx0DxVgN4Ce6AD-1lrzvjy9A==
Dell,2.1442072212780343,32,1000,12.2033178670716,2.9571352229967194,32868.877400863414,False,False,gAAAAABn_qg3yL3mZ0AiRfArGaSO6a8a0NmvZLNwSvR8DwBDkjoeqhLozUTVF9jPUJ_NhVrYB5xIIcAax5Hnh8Oaci6AT44knQ==
Acer,2.656557391848291,8,256,12.297362054766678,3.246542189186198,9596.573600521036,False,False,gAAAAABn_qg3ybTFq4IsQ-VbouZqf3NVwOkNyVnAPi-DgSVuutTiYTqLoFD7xtAjJnc8GLYnlgJawNH1NSW2_UWP25gHL4U4iA==
Acer,3.670681263520952,16,256,15.147270856319242,4.7240452681249225,9974.814913952585,False,False,gAAAAABn_qg3EPKLDPyeH8YvZZ2wjwuuH8X99Qni_NHZ-NvymNainjxxyvdMwwRuDB5gLNKHW1Khaq3LckhQDunf8iihW1vtaQ==
HP,3.31792267441577,32,512,14.6182373303197,2.7277347982214755,18224.91911206513,False,False,gAAAAABn_qg3icBAGgZ7yxIaJ8b7qQMKoLrQREYs7MayxPohNLTadaYS4LDnRWrym3qgpery3X2gy7CmmzxGnsAajkVnbXm1Mw==
Dell,3.3567663029999526,8,256,14.71394938819153,2.2739264076340104,9264.36247945563,False,False,gAAAAABn_qg3UMI3a56_bcn0yFR5ZJS4p5yEIaazGfgPajrrirycos6FxhXXpJrV2z36eFPxaYX10Do1rbyP3r3r7ET1Pt_HLg==
HP,2.5637333361201886,32,256,16.644639798137007,2.956068811971571,10359.762908152476,False,False,gAAAAABn_qg3fQJmkMFbmbXD0CbavOmHVWTZX9l9FU6m2IvoeZz6svK7n-v8GgnqGxZyNXrzaXm2iPDCFMiiliVIbMbX2qwRLA==
Lenovo,2.364837481367408,8,1000,15.655469196843836,2.3140279116066003,31335.581651372893,False,False,gAAAAABn_qg3fFpSK613OxVoWB72GLUEeDytWpb2g7R9qnMkaifVyROfO5XiFr-Gyk9_9jYs5BO2wJz7McDUlIGa1CWogDV71g==
HP,2.4275969074615067,16,512,11.7676215470707,2.3857894578816574,17545.41450124221,False,False,gAAAAABn_qg3dWU72p50FVgfJPkc4sAe6pAQIFYeVbPIJU6NjD-jSV1pDS6WyZ1qs0x0nZkMJwwJjNlKm_ls5EFvGVYFCAQjsw==
HP,3.9691239093401447,32,256,13.085042494551086,3.72155179392508,11011.79350442628,False,False,gAAAAABn_qg3nEnM9_Thbn3fne4yGuMSjDIl6-BHDRX4qCV7H7VOir7s7iKGpuSmyXKxhljDqcKRiFdfNI2JD3mdf11SXdn-yQ==
Acer,1.6002729785312062,32,256,13.612361877054417,2.18270579929848,10461.214760305716,False,False,gAAAAABn_qg3tgcMfLy4mJ_BH4-FzRcxEYeqxE61ltiW0yo5gqHt6ljA6dC335PuWYXPko0BXTeCc17H041Y_BG2zCYzjyjNXQ==
Acer,3.6675787403061215,4,512,13.375769532485627,2.0927926441806983,17033.495029854475,False,False,gAAAAABn_qg3LhsHZ7ZrKx7bBIocG894vIj_I9tqAaL5k7BZGusOAqGb_FJqecOVzy0-y_D3uJI87KX1lEMwlFYMrkm1LtFQ6Q==
Acer,2.946688521430984,16,1000,15.015851654971277,4.143242304411493,32560.41420163401,False,False,gAAAAABn_qg3vA_vcUx8pzTLH_jgZx7WoA9EdYVDxY-Yqk7iKA_dHVfhMMNvFN2C0tYGOXS5mJLhU5jo4IJSXHXp37RSRTyAQw==
Lenovo,2.596538547973976,8,512,16.351358619539376,3.0849412845231337,17055.855772547548,False,False,gAAAAABn_qg3yh1GnbpNqo9Q0ZF6Txh_xmaSIHCl3-o-dQGFMdoEHPoaitKuspK9508WbPJNxyACHLdOk5ZINgQ_zwSghtH34Q==
Acer,3.313144151037841,32,512,12.836308781136728,2.37612604770162,18399.77710698207,False,False,gAAAAABn_qg3056mBb0k6kGQkzh56MFFe7l-WZS9auScZLXuygylRchqlENMaeateUu4k1vZTeYpxlEBXXUSwZdskdlCT2T-jQ==
Dell,2.716672353561757,32,256,14.311262818527114,2.760838312579125,10572.38104129128,False,False,gAAAAABn_qg3PLg5WS0LaKVR5dSsrlaSRoShRM3ZiQGafTzCvuDoPAFp07RbhVGPy0Neg9gN35QoaCHilyTLNmtrZ11BWgrSQw==
Asus,3.6835580952041513,8,256,15.736456531481512,3.926259522057197,9524.516541157198,False,False,gAAAAABn_qg3oVF4P4Kj2o9RuNrGG1hHbmYw8G0Gnw3Zg3JtP0BqQvpTOHtgwE8ERTBQT5FKT1_7ZeGM5RXzMrPvjFJbzjm2SA==
Dell,3.7517546600281455,16,1000,13.497308353072096,2.8266097014225533,32418.225900019068,False,False,gAAAAABn_qg3ESylR-8CVIjyTRk7okfokL035WrQoKow6wUNFZU-A3VAbncEGJ8lXey91vevGYuqtHE7iT5Tprzdmi9WeE1xFw==
Dell,2.5543023171836383,4,256,12.008708770395774,3.483563375361224,8969.499667250127,False,False,gAAAAABn_qg3uLvn__S8ygPCAZPGR7-tiOxeUyMalJ5D-q89rHMO576YHKudFS4Q6PkNjoomKEbD-gg48lhkKn3gR4yGudmRkg==
Acer,2.192069493087629,4,256,13.84970579158249,2.3650859201800167,8931.64158994445,False,False,gAAAAABn_qg3d_2DC5af6BaWYzqqx4XzxG8vaOrv_lPjAeS7Xc2_GYFsV14C1pXw9pqOicc9ECFkyOlfmW6qJxPeRE3FGH4nZA==
Asus,2.980875821483405,32,512,11.331335124458173,3.764280912816341,18381.45293473955,False,False,gAAAAABn_qg3Qpq1ObJvrIGVJ257fXsIO7hvIZEGD6l2KvlQ7Jo2ZQN66_Q8FxBiNZaJHv0dZld3ITpl94yWzn1RGuffzV7sWQ==
Asus,3.780908364041728,8,256,16.65430072401366,2.948233051529792,9540.263683460851,False,False,gAAAAABn_qg33wf1Lq-hE_TAVqG7s-sLY37wM3YQMJmsEZYzmtMZJ0PSnP_umvFFOfqwKjmEB8FUjENNJtS7XQhqLLaMf4yxEg==
Asus,2.0266554725141663,32,1000,11.448927231169838,3.880905303586149,32722.19699170541,False,False,gAAAAABn_qg35tqoltYgEJispn8irsS6zirWtShBc60iPb7WQ4f7EDwtqqua0O1NRqck2n8U9GGPFqT72q0xod8fAT9wKqZraA==
Lenovo,3.057416458908707,8,512,13.630740291503468,4.425184646912069,17031.580627189982,False,False,gAAAAABn_qg32G6hazWombjle9p5rFbTCv6RRyZ2wXGYpUmibI7A0dQHM31sIixQpHutjepwsjpvr85zFkJLfGAa87J6fka2Hw==
Acer,3.0789005502313014,4,1000,14.179287566531157,3.834939258169977,31558.706209149856,False,False,gAAAAABn_qg3SPudGloISkO-u-wZJkG_8zMgs3RJ-FZ2pWm79MC5Tkwl1nsESeyHjqXcXMAL2qrz67rSCWRhDPWoR7crS9AZ4w==
Asus,3.3327825560382025,16,512,16.911822993723714,2.887242687785062,17501.262720510942,False,False,gAAAAABn_qg3XS8tO2rpQtj6PnrQMGKF9G1Q7tw8q28lVL1bbhbcwqeqyqpkl_ZaGPPvoOm2pPRVNlm2VEuxz3HVnpn991VqCA==
Lenovo,1.8289192128181493,8,256,11.996130941857164,2.7672311046449014,9029.916399804506,False,False,gAAAAABn_qg3idSLhCNxSGgjwj6Aa0f0K6a21hcp-enSI_0ABYO-q1W4sBF2iqNnaXQY21H9wRlHpzQ8BJA0vlHOmNIveisoYQ==
HP,3.289562411705221,4,512,11.686589111674152,2.982262876200344,16757.87521145047,False,False,gAAAAABn_qg3dEjQTaR8mGUBNpvUrlB95Uk5sQt6Qe2tuzkCm6j9iONQ02PFTzM9rpLIL_7R7iHwCg2_7v7gxBZ-C3f3UjA2IA==
HP,3.7725813016641023,32,512,11.05223688237526,2.4938615397095143,18579.28840455552,False,False,gAAAAABn_qg3XIjA1Al12CfnkkdD4_uxoeVi14j8LtIN31uiAM1Eta0B9cwVFg_sj67vWpbcmzGKQGfnhZhxe2GT5aO3HNrXGw==
Lenovo,1.949207772175605,8,256,11.933428621215814,2.54351555255006,9217.451938184204,False,False,gAAAAABn_qg3XUONP6dnjbp3dxmCy8zwqXDdELMyK5jrMrpFANluL8sIsm37rC3eeJthoQ_4rXcUg7_EFFlVXyNVJC-17lMxqQ==
Lenovo,2.093858312309694,16,256,12.243637874406003,4.372073305700504,9783.633851651786,False,False,gAAAAABn_qg3qD5kyuqe6iDsT3rgA9_DrTNurO62EzFy9NmDGKd-BhsT4x_xoDqZ0xnS4t-HfNkDvLDBaLPIVYiIag_IpDZ6Dw==
Acer,3.928487735104099,32,1000,14.783485649498552,3.154197729522335,33354.90259562436,False,False,gAAAAABn_qg3oMoXiIDpyy9B4MLWCaRFam36a6VW8aU8Pis6ZgqpidGcV44tt9dlrVJAERwVE7iKwc29eTn62FeH-GhrEIj0bw==
Acer,1.9524423817737244,32,1000,12.318240742348404,3.3079855417117576,32611.790570357465,False,False,gAAAAABn_qg3NrN7PZ_lkd6QHg8yf0fXZHEVFmxHcwhNviKhyYWXXvPa_8bPsnDpFCp9vVSjo2m-IZEQjKA4d5PyOrPOgXIHNw==
HP,3.635962733423948,4,256,11.123124888375951,3.7821483967004337,9468.150557363018,False,False,gAAAAABn_qg3d0VPqshFS44C52ZxOTsdJ_AmPGMB_rd-0o73SoG5ycYfZ8bwRnap_hG2vQXD-eYhU-A4hMCMrNBazD_LmMEV2w==
Asus,2.730694641120087,8,256,15.959710073014932,3.768960485454643,9404.819380443085,False,False,gAAAAABn_qg3ALxo5ocOfRW2g06hI5TZ6xWLB6ky60o6-X-2aHQCJXetydvBqI0kdrpiHYO2WmkvpfyjQVcRxpnQOn8UZFzecw==
HP,2.1180776860079424,32,256,13.1935742060238,2.2021306145657773,10413.731014080557,False,False,gAAAAABn_qg3G90PEqpAp8RRwyGAAiQ76WzzHj366MBtspdwQMteYWYeYIwAHe_iVFkSL8RYZytV544-xvvMdHeQNgcbvsahZA==
Asus,3.6768747531812784,16,512,13.122180119484405,4.494622359012997,17863.34574876797,False,False,gAAAAABn_qg3a3Vhf3HBOp3e69Rjvm6vLXcC1oxN89KBcujMrloihKHdb5sdwug4HTgbbYdIOLgbRwM295TMuxN5UP-2tZzNLQ==
Asus,2.613263137506664,8,512,12.81487417500756,2.5319796596718183,17124.384006967848,False,False,gAAAAABn_qg3YZXffhgqHH7IIkZS2wKu4Dyl0LMgk1c5yUpLMEevyhlMIsbQrforyafhjJbtSJkATH1sMeC5UK1yKREJO1sv4Q==
Acer,2.787043384824225,16,512,16.852239662878524,4.169214908149007,17442.27647012818,False,False,gAAAAABn_qg3EdlvEZfMg3XhmVUKA0FsB7Aym_SzZkvl8EwGu3An5TxhfTjetJ27OEyp8xbidQcx15L8lpYlkFZJdKZZOfsKoA==
Dell,2.398083423499414,32,256,12.020692503855688,4.3180129643845,10554.60906823848,False,False,gAAAAABn_qg3Z_6neLSZfKejFmnXflNJMFPPftnAxYqx1cbxLNpdvZslL15irVOe0tJ1R-roJGfHndMn2BmukX1QPNHX2KXgBA==
Dell,2.982377128587318,16,1000,16.389428383719412,4.144698602273941,31929.6744769352,False,False,gAAAAABn_qg3uZdLrfeZhs98M1ht3IRhD8R4nJCW-U_QPj1m_FZkOCZHIKeyNIYnACqELKqU16cWEFbCmkNVtZw-pi5R5M9Cww==
Lenovo,1.9088096814625568,4,256,15.660819992839327,3.7369329396624353,9087.071602980595,False,False,gAAAAABn_qg3F6qy1USEfZWEl0_sRVa8m5BbP48SEA9Oc_9a6xQgfXHW5bYX41TopGE7TfIKEBxMq9kkffCD_ldHyCfbtEjeDA==
Acer,2.4777038416294017,16,512,11.45887973299588,2.0438269913266485,17064.361782900898,False,False,gAAAAABn_qg3XRInHAm-uZAjzoBWCHT1z8VIKXWZrWb2U4tQrFC4gzGtyun3HDn52nPZQcdBoHlF4s2wjDVmkGRCLws358GnRg==
Asus,3.923530805838219,8,512,16.920374609005094,3.081126477089512,17155.42246340321,False,False,gAAAAABn_qg3qSzXOwn_Pl9bGzW6ySUl4tdAH4kJCPPeDKEeO_bhFD1P393LTOKfKZ1esfPT8KdtV9HzGKLzRXJuVs9JXF8Vzw==
Dell,2.1453335817528187,16,256,12.628195781234064,3.814518288087744,9740.413388748191,False,False,gAAAAABn_qg34rXYL4GShtJswFxOensZGLn0gOaQY4_6DmH6ytMp-Sixk-UcJrQzJEefRhIJodqA0PbUlyYMkCQrwko1GRn4zg==
Asus,3.1418416613532303,16,256,11.591497562134474,3.1623538877676163,9274.525545150296,False,False,gAAAAABn_qg3XWQUxe4O8Shao2SKRdBpo5JEDaKiwTK8HRjYvyZzQBaVnUVYqhpwlbxYDbqtkHkiX8AeI6fPOdU7750tVcSgZA==
Dell,2.312975160561737,4,512,15.975885404754557,4.590439684738439,17156.710715175002,False,False,gAAAAABn_qg3TS0u1uRGegxMAFZizUKvGQpNKhU079IGrHzamKe9SSS0QdHPK_GHEjWD8Niz3_kB5ZkfTxQdNTJ0We4zKCvCJQ==
Dell,3.433682814216501,16,512,15.2400532020662,2.9264068260488463,17789.172102765056,False,False,gAAAAABn_qg3hGhYu3jP-qztQnvv8tEKDEooVGYKbGiW27pF7BkigTWNK671KB_rQo9YwZc0Lyid7ww7DVnE6XKgpPugB8gLeA==
Dell,1.8271841517958745,16,512,14.703312835267404,2.880604377375981,16922.99041879282,False,False,gAAAAABn_qg34kvSX2QfWJakkx2QEq8noNBmQFwdPnbmE9wW2YxDktMxGSO1nf6Pa-E547psBu1j3dGjhq34o5ocnA8dGkDMhQ==
Acer,3.924552612696362,32,256,11.9358851821936,2.797993079277974,11255.348016729007,False,False,gAAAAABn_qg3EhX6vsfJ1BO25YdeaTmrKNW0sdoh9M022PNkmvV8qzsnJ3v6Y_DCcW13h8F3aJvv46BAh3X_CeFP70QR6nVOyg==
HP,2.634473853459098,32,512,13.87097669753577,2.998342606882386,18769.15165707092,False,False,gAAAAABn_qg3L3xMaD-tcVCkzSEn99dVasYB5g2iLxdfSJ41xy2e0jqPPIl5ue7qR0tyuQiRA62swCwkh4AL6AMwEz4dZCXeiQ==
Asus,2.09012615836616,8,512,15.683336161323282,3.6722148929425615,16918.871474172327,False,False,gAAAAABn_qg3nKmsF-m58-Ddna-AxroPE9gozhwPY7a0BUEZxWsfu_13B6-W7lF5c5PbGdL4kbnBz6CQ05XTycfeYfa0_YGJkg==
Acer,1.6837418683250316,32,1000,12.82174362886304,4.121045882817772,32466.674974474045,False,False,gAAAAABn_qg3Z0BuVyN8YKclB0iehcjSs10WJ5FJ6bUvQ1bqEaTC0G02UGYrEsMOboJSIsBIborgtsvJhPanF4FsWs9LaJWzxw==
Acer,1.924394762718852,32,256,12.870138971090247,3.9877037532163553,10719.665409273986,False,False,gAAAAABn_qg3cfrqQXlxs4SqklzUrAgIfLIkrDVJ4lwoHxlILG_ss9v0q8-p3_EmIrrBI8oJTE5VIfWpzoTPeN7FLZWx0yAElw==
Acer,2.7994348713900443,32,1000,11.018845436288732,4.423153459944439,32767.274320916287,False,False,gAAAAABn_qg3XVJgR1GEm_mf29RWNOMYOHxuUet4Bl2PO_TsHWjrGw0PD28ej-ddiHuJccuiGMYwp8438h3O-DQ_IcYBBL5NkQ==
Acer,2.342507941078216,32,1000,12.045460409872277,4.657741986492274,32795.04127811074,False,False,gAAAAABn_qg3G0pQH5ckRDAIx5c0CucKu4BD3o5KycbwL5vuxjXBbfEOH2UzPXE0o1bnpCKyQiS30bq1UOxAfFyl0he0mcbqpA==
Acer,3.572208414706524,4,512,16.252433750731008,4.448237127030054,17298.46593347018,False,False,gAAAAABn_qg3r1mSDJPc577tHevqnJU_o685pzmZAyism5n6RJ29TgfrZlPlzzkoZn2oeqIl4cCBspboyZw_FzSmLaYjhWVwuA==
Lenovo,2.5772188091545147,32,256,13.650478949826242,2.0568362101230635,10517.182685967558,False,False,gAAAAABn_qg3jWlIOxeGo_XyxoaRxdyj3tjdPFo-qH053S5HAyEXGuBxtRkaIBT-tO9cq3Isfvy3cp6yeck1JXymy-HgNRUszQ==
Asus,2.121785681469075,4,512,16.905406995406604,4.207753860655966,16732.176887532056,False,False,gAAAAABn_qg3Ugm4cgkC0qqbvXLl0MZL1DXqpOwKQmyjZeNv17OWrAKwe7SHYHyC9ekWXuGGMXMqDjGHIxL1C9yoOExLukSXBw==
Acer,3.0428624665100754,4,256,13.374247781442756,2.625198720854995,8975.326466281276,False,False,gAAAAABn_qg3jrQyo4d_SeBhpBBgqGQNq22Rrrp7FCrQgv0GI7QqY2b8Mq5FzHeJN6UE2Zwt7Uieubzm7_LCIG2RmjMQGFbiGg==
Asus,3.2669430422136143,32,1000,15.291118728681449,2.398784128123948,32909.11452258751,False,False,gAAAAABn_qg30CmEDYdrzCFy1yxguOyRw-8U7gsaT4FTBKAypuNRhLZnuYbL-ffDzNAWJhFOTqqC_E00TGACUtZxu4-j_YIDbw==
Lenovo,1.9176047697523744,16,256,12.691514257428375,3.9154663543974064,9526.042606303856,False,False,gAAAAABn_qg3Vp33yu9-k75NG6s_jRfby4kvL6WuLMgdXVHBykxqIHw6O1KLWijfKqdLQWlU0u37O7Kjpa6PS9u9zIeZXkNWfw==
Lenovo,1.9190480407207944,4,512,13.1828578468456,2.959229586223085,16430.161831411904,False,False,gAAAAABn_qg3ensFuHUVkYxh4JdqlSQjzEQMpEU_j9Zevwh8PSu0ki0gVVy4iJ2yMKYxoG4D8O9gy-bAqqIOjCEoTI4BFTt_Vw==
Asus,1.5916785673338574,16,512,12.144355925545367,2.1713514901113298,16969.92215343469,False,False,gAAAAABn_qg3FdLq-y6aY-4X514wnfQscNejMTKL2EdGWqsnGu_GCQO0ZCvkqtdDzoZ49uEmJLP8GoLn8g2c0nbVCUuhZ2ECmg==
Dell,3.341005037664101,16,512,13.08237421099637,2.412889203195084,17572.439863049596,False,False,gAAAAABn_qg37lQ_sB7z3SmZoeiGJ05S2JBHuTg8HxO_s5TIwT9RM9Y4QSMRI76DqvRtRIYQw3KKYlABCW76TCDXneeKvNrrQw==
HP,3.1595113190545128,32,256,14.28342512252386,2.0027882506098837,10307.602054620887,False,False,gAAAAABn_qg39S_-_h9NcUrd99Wgh9zwWT3tBrwP0rhgkVxYNPnbTyXUffWRM7OntYLoqtimjRvJLmiPL1SVH6HSOSBNtsBYJg==
Dell,2.6865771893745345,8,1000,16.950637285875494,4.709670882034121,31553.39887164781,False,False,gAAAAABn_qg3qDsBLFRX8Y8gDy6u8mgrMZcHqBrbJoArjYQ4HPAxuPl5zw5nYmGQRfgeWXGTJbr-YKLVlU9HtybJ6X8H1_I1_A==
Dell,3.610426122422993,32,1000,14.985210278430714,2.0738539515237155,33489.96968925737,False,False,gAAAAABn_qg3a7NXVRPG2itNiG5mKWUP7Wz_PcfgHI_7LrhvNnYNgd4A9ldcMdpDYAf_QzVw19m0Db1HkOF6iePzb9KI0mV2IQ==
Dell,3.514175382375133,8,256,12.195475726449883,2.6283673085285333,9431.367188490723,False,False,gAAAAABn_qg3TRHStYrkrPmJQEisY1eTgefbcoDTy4tyqHGX7z91vjTs4U9pu95Y37uXD_JC0x9HJDg_rN_j1gAhpUuTR3a2ig==
